product_title,source_site,product_url,description_clean,min_order_qty,sold_in_pairs,sold_in_packs,min_lineal_feet,unit_type,notes_raw_rules
Oldach Patio Door Weatherstrip Side Jamb & Head Jamb Seals – 92″ to 94″,oldachparts.com,https://www.oldachparts.com/product/oldach-patio-door-weatherstrip-side-jamb-head-jamb-seals-92-to-94/,Oldach Sliding Wood Patio Door Seal Parts – Side & Head Door Seal in the 92″ to 94″ Lengths. Tan Color Only.,,no,,,each,
Oldach Plastic PVC Vinyl Replacement Glazing Bead Parts | *HARD TO FIND*,oldachparts.com,https://www.oldachparts.com/product/oldach-plastic-pvc-vinyl-replacement-glazing-bead-parts-obsolete-hard-to-find/,Got Questions? Not sure what you need? Feel free to email: info@oldachparts.com NOT SURE WHAT YOU NEED?!? EMAIL PICTURES AND WE WILL GET YOU TAKEN CARE OF!,,no,,,each,
Oldach Sliding Wood Patio Door Replacement Rollers | Steel Replacement Wheel Assembly,oldachparts.com,https://www.oldachparts.com/product/oldach-sliding-wood-patio-door-replacement-rollers-steel-replacement-wheel-assembly/,"Oldach Patio Door, Tandem Door Rollers for 36″ W to 48″ W Patio Door Units; 1 1/4″ wheels with steel ball bearings; SOLD PER PAIR – You Should Always Replace In Pairs.",,no,,,each,
Oldach Stepdown Profile Wood Window Glazing Bead 144′,oldachparts.com,https://www.oldachparts.com/product/oldach-stepdown-profile-wood-window-glazing-bead-144/,"OLDACH WINDOW PART – 144 Lineal Feet, Unfinished, STEP DOWN STYLE Oldach Wood Glazing Bead – TYPE 2 – this is the most second common “profile” and we normally recommend that you replace all beading.",,no,,,each,
Oldach Truth EntryGard Casement Operators,oldachparts.com,https://www.oldachparts.com/product/oldach-truth-entrygard-casement-operators/,"Product Information & Specifications: Replaces many Oldach Older Model Operators with the Truth or EntryGard Stampings, Available in a Right Hand and Left Hand model.",,no,,,each,
Oldach Window Balance Pairs | All Sizes,oldachparts.com,https://www.oldachparts.com/product/oldach-window-balance-pairs-all-sizes/,"$ 140.89 Please specify the following informations before adding to cart. Product Description Oldach Window Replacement Balance Pairs | Outlook SealRite – Oldach Window Replacement Balances – Stamping Numbers – 26 27 28 29 30 31 32 33 34 35 – used on Oldach, Outlook and Seal-Rite Single and double hung windows. Replacement Channel Balances – PRICED PER MINIMUM ORDER OF TWO (2) PAIRS [pack of 4] Single and Double Hung Model Windows. In the “Requirement” section below please specify the following informations before adding to cart: Not Sure .. have QUESTIONS? .. send clear pictures – Info@WeFixItUSA.com Related Products",,no,pack_of_4,,pack,pack of 4
Oldach Window Channel Balance Sash Spring Units | Single Hung Oldach Window Parts,oldachparts.com,https://www.oldachparts.com/product/oldach-window-channel-balance-sash-spring-units-single-hung-oldach-window-parts/,"Oldach Model Windows – window balances, OEM Replacement Type Parts – features a heat treated, high tension steel spring and is designed for use on your Oldach Sash Windows.",,no,,,each,
Oldach Window OEM Sash Frame Foam Filled Offset Seal Weatherstrip,oldachparts.com,https://www.oldachparts.com/product/oldach-window-oem-sash-frame-foam-filled-offset-seal-weatherstrip/,"$ 198.88 Product Description Used on various Oldach, Outlook, Caradco and other models, Single/Double Hung Windows, Tilt-In Window Units, Some Casement Models, Jalousie, Awning and Horizontal Sliding Windows. Available in 50′ rolls – Brown / Bronze Color – if you want WHITE you must specify in comment section at checkout – IF NOT SPECIFIED – we will ship Bronze. Need more help? info@OldachParts.com Related Products",,no,,,each,
Oldach Window Old Style Entrygard Operators | Single Arm Style,oldachparts.com,https://www.oldachparts.com/product/oldach-window-old-style-entrygard-operators-single-arm-style/,Casement window replacement operators for Oldach Windows: Available in a Right Hand Model (as shown in the photo) and a Left Hand Model ( would be the opposite ),,no,,,each,
Oldach Window Plastic Jamb Carrier Track Repair Replacement Balances,oldachparts.com,https://www.oldachparts.com/product/oldach-window-plastic-jamb-carrier-track-repair-replacement-balances/,"Oldach Single Hung Window Balance Systems and Parts. All new balances available for your Oldach single hung windows, balance channel plastic track part…",,no,,,each,
Oldach Window Slide Latch Assembly Parts For Tilt Out Window Sash – 19015 19179,oldachparts.com,https://www.oldachparts.com/product/oldach-window-slide-latch-assembly-parts-for-tilt-out-window-sash-19015-19179/,Oldach Window Slide Latch Assembly Parts For Tilt Out Window Sash.,,no,,,each,
Oldach Window Slide Latch Assembly Parts For Tilt Out Window Sash,oldachparts.com,https://www.oldachparts.com/product/oldach-window-slide-latch-assembly-parts-for-tilt-out-window-sash/,Oldach Window Slide Latch Assembly Parts For Tilt Out Window Sash – Six (6) Pairs Only.,,yes,,,pair,sold in pairs
Oldach Window Weather Strip | Kerf Insert Track U Channel Tan,oldachparts.com,https://www.oldachparts.com/product/oldach-window-weather-strip-kerf-insert-track-u-channel-tan/,Oldach Window OEM Style Weather Strip Seals – used primarily for Oldach Horizontal Silders and Single Hung Units. Available in a Tan / Beige Color ( White is available in Minimum Orders of 244 Lineal Feet only.,,no,,,each,
"Oldach Window Weather Strip Seals – Kerf U Channel Type, Tan",oldachparts.com,https://www.oldachparts.com/product/oldach-window-weather-strip-seals-kerf-u-channel-type-tan/,OEM STYLE – TAN – Ships in 72″ Lengths – Oldach Window OEM Style Weatherstripping Seals for Oldach Horizontal Silders and Single Hung Units.,,no,,,each,
Oldach Window Wood Sash Frame Parts and Component Replacement,oldachparts.com,https://www.oldachparts.com/product/oldach-window-wood-sash-frame-parts-and-component-replacement/,"We can perform all types of Oldach window repair and restoration – Refurbish, Rebuild, Repair, Fix Rotten Parts, Sills, Sash Frames, …",,no,,,each,
Oldach Wood Patio Door Weather Strip Jamb Head Jamb Seals – 84″ Long,oldachparts.com,https://www.oldachparts.com/product/oldach-wood-patio-door-weather-strip-jamb-head-jamb-seals-84-long/,Product Description – Oldach Wood Patio Door Replacement Parts. Weather Strip for Side Jamb and Head Door Seal 84″ Length – Tan Color Only.,,no,,,each,
"Oldach Wood Window Glazing Bead, Wood Standard Profile 120′",oldachparts.com,https://www.oldachparts.com/product/oldach-wood-window-glazing-bead-wood-standard-profile-120/,Obsolete OLDACH WINDOW PART – Vinyl Composite Style Window Glazing Bead Replacement – This original type is no longer available.,,no,,,each,
"Oldach Wood Window Glazing Bead, Wood Standard Profile 144′",oldachparts.com,https://www.oldachparts.com/product/oldach-wood-window-glazing-bead-wood-standard-profile-144/,"Obsolete OLDACH WINDOW PART – 144 Lineal Feet, Unfinished, Wood Glazing Bead – TYPE 1 ( Center Rounded Edge Style ) – this is the most common “profile” and you will normally find that it was stapled in and is warping or buckling.",,no,,,each,
Oldach Wood Window Parts Repairs Replacements | Area Service Calls,oldachparts.com,https://www.oldachparts.com/product/oldach-wood-window-parts-repairs-replacements-area-service-calls/,"Oldach Wood Window Parts Repairs and Replacements – window sashes, frame components, glass, Head and Jamb parts, Sill removal and repairs – we can take care of all your Oldach window needs!",,no,,,each,
Patio Door Side Jamb Head Sill Door Weather Strip Seals CHES/HES 88″,oldachparts.com,https://www.oldachparts.com/product/patio-door-side-jamb-head-sill-door-weather-strip-seals-ches-hes-88/,"MINIMUM ORDER OF TWO (2) EACH, 88″ Long – PER PACK – Side & Head Seal For Sliding Patio Doors Model 511 Style – Used For Hurd, Oldach, Marvin and Several Others.",,no,,,each,
"Peachtree Patio Door Rollers Steel Wheel, Tandem Unit Assembly – Per PAIR",oldachparts.com,https://www.oldachparts.com/product/peachtree-patio-door-rollers-steel-wheel-tandem-unit-assembly-per-pair/,"Peachtree Patio Door Rollers Steel Wheel, Tandem Unit Assembly – Per PAIR – for Ariel Patio Door (1984-2007), Carvel Patio Door (1968-1996), …",,no,,,each,
Pella Style Plastic Screen Frame Corners,oldachparts.com,https://www.oldachparts.com/product/pella-style-plastic-screen-frame-corners/,"$ 17.88 Product Description Fits 3/4″ (19 mm) Pella Window Screen Frame Available in Three Pella Colors Pella 3/4″ x 7/16″ (19 x 11.1 mm) Plastic Screen Frame Corners fit Pella 3/4″ (19 mm) miter cut screen frame. 20 per pack. Available in Tan, White, and Bronze Related Products",,no,,,each,
Plastic Mitered Lip Frame Corners,oldachparts.com,https://www.oldachparts.com/product/plastic-mitered-lip-frame-corners/,$ 52.29 Product Description For 5/16″ (7.9 mm) Screen Lip Frame These CRL Plastic Miter Screen Frame Corners work with Lip Frames. The screen frame is designed to fit our 5/16″ (7.9 mm) Screen Lip Frames for miter cut applications. Minimum order is 100 each. Must be ordered in increments of 100. ***SOLD IN INCREMENTS OF 100*** Related Products,,no,,,each,
Plastic Square Lip Frame Corners,oldachparts.com,https://www.oldachparts.com/product/plastic-square-lip-frame-corners/,$ 44.88 Product Description Eliminate Miter Cutting of Screen Frame Corner has 5/16″ (7.9 mm) Lip to Match Frame These CRL Square Cut Plastic Screen Frame Corners work with Cat. No. oldp-00039 Lip Frame. These screen frame which this corner fits is 3/8″ (9.5 mm) thick frame and has a 5/16″ (7.9 mm) wide lip to match the frame. Available in White and Bronze. ***SOLD IN INCREMENTS OF 100*** Related Products,,no,,,each,
Plexi-Glass or Lexan Deer Blind and Stand “Retro-Fit” Aluminum Window Channel Track,oldachparts.com,https://www.oldachparts.com/product/plexi-glass-or-lexan-deer-blind-and-stand-retro-fit-aluminum-window-channel-track/,Got Questions? Not sure what you need? Feel free to email: info@oldach NOT SURE WHAT YOU NEED?!? EMAIL PICTURES AND WE WILL GET YOU TAKEN CARE OF!,,no,,,each,
Rockwell / Barber & Ross casement sill covers,oldachparts.com,https://www.oldachparts.com/product/rockwell-barber-ross-casement-sill-covers/,"Refurbish, Rebuild, Repair, Fix or Upgrade Your Old Wood Windows, Wood/Clad Windows and Patio Doors. Use original milled style parts ( to OEM Specs ) all made by WeFixItUSA of Colorado.",,no,,,each,
Screen Frame Spreader Bar and Clips,oldachparts.com,https://www.oldachparts.com/product/screen-frame-spreader-bar-and-clips/,"$ 6.50 Product Description Prevents Screen Frame From Bowing In Easy-to-Install Three Finishes to Choose From 5/8″ x 5/16″ (15.9 x 7.9 mm) box type Spreader Bar is made of .025 mil (.64 mm) thickness roll formed aluminum. Adds rigidity and strength to large size screens. Almost always installed across the mid-point of the screen’s longest side. Available in Mill, Gray, White and Bronze Related Products",,no,,,each,
Side & Head Seal For Oldach Sliding Patio Doors – Model 511 Style CHES HES 88″ L Beige,oldachparts.com,https://www.oldachparts.com/product/side-head-seal-for-oldach-sliding-patio-doors-model-511-style-ches-hes-88-l-beige/,"CHES/HES Side & Head Door Seal Beige / Tan Color. 88″ Lengths – MINIMUM ORDER IS TWO (2) PIECES. One (1) @ Jamb, and One (1) @ Head Sill (top).",,no,,,each,
